id,name
2228,Groenlandia densa
2229,Potamogeton sp.
2230,Potamogeton perfoliatus
2231,Potamogeton crispus
2232,Potamogeton pectinatus
2233,Potamogeton zosterifolius
2234,Potamogeton obtusifolius
2235,Potamogeton friesii
2236,Potamogeton berchtoldii
2237,Potamogeton pusillus
2238,Callitriche hermaphroditica
2239,Nymphaea alba
2240,Nuphar lutea
2241,Elodea canadensis
2242,Ceratophyllum demersum
2243,Batrachium circinatum
2244,Sparganium emersum
2245,Pteridophyta
2246,Macroalgae indet.
2247, 
2248, 
2249,Bangiophyceae
2250,Fucophyceae
2251,Charophyceae
2252,Acrochaetium hallandicum
2253,Acrochaetium microscopicum
2254,Acrochaetium moniliforme
2255,Acrochaetium secundatum
2256,Achromatium oxaliferum
2257,Acinetospora crinita
2258,Acinetospora pusilla
2259,Acrosiphonia arcta
2260,Acrochaetium attenuatum
2261,Acrochaetium balticum
2262,Acrosiphonia centralis
2263,Acrochaetium collopodum
2264,Acrochaetium cytophagum
2265,Acrochaetium daviesii
2266,Acrochaetium dumontiae
2267,Acrochaetium emergens
2268,Acrothrix gracilis
2269,Acrochaetium gynandrum
2270,Acrochaetium hallandicum
2271,Acrochaete heteroclada
2272,Acrochaetium humile
2273,Acrochaetium immersum
2274,Acrochaete leptochaete
2275,Acrochaetium leptonema
2276,Acrochaetium macula
2277,Acrochaetium microscopicum
2278,Acrochaetium moniliforme
2279,Acrochaetium nemalii
2280,Acrochaete operculata
2281,Acrochaete parasitica
2282,Acrochaetium polyblastum
2283,Acrochaete polymorpha
2284,Acrochaetium reductum
2285,Acrochaete repens
2286,Acrochaetium rhipidandrum
2287,Acrochaetium secundatum
2288,Acrosiphonia sonderi
2289,Acrochaetium strictum
2290,Acrochaetium thuretii
2291,Acrochaetium virgatulum
2292,Acrochaete viridis
2293,Acrochaete wittrockii
2294,Acrochaetium endozoicum
2295,Acrochaetium parvulum
2296,Aglaothamnion bipinnatum
2297,Aglaothamnion byssoides
2298,Aglaothamnion gallicum
2299,Aglaothamnion hookeri
2300,Aglaozonia parvula
2301,Aglaothamnion roseum
2302,Aglaothamnion sepositum
2303,Ahnfeltia plicata erect
2304,Alaria esculenta
2305,Antithamnion cruciatum f. cruciatum
2306,Anabaena baltica
2308,Anabaenopsis nadsonii
2309,Anabaena torulosa
2310,Anabaena variabilis
2311,Ankistrodesmus falcatus
2312,Antithamnion boreale
2313,Antithamnion cruciatum
2314,Antithamnionella floccosa
2315,Antithamnion plumula
2316,Antithamnion villosum
2319,Apoglossum ruscifolium
2320,Arthrocladia villosa
2321,Ascocyclus foecundus
2322,Ascocyclus magni
2323,Ascophyllum nodosum
2324,Ascocyclus orbicularis
2325,Asperococcus bullosus
2326,Asperococcus compressus
2327,Asperococcus echinatus
2328,Asperococcus fistulosus
2329,Asperococcus turneri
2330,Asterocytis ornata
2331,Asterocytis ramosa
2332,Atractophora sp.
2333,Audouinella attenuata
2334,Audouinella baltica
2335,Audouinella cytophaga
2336,Audouinella daviesii
2337,Audouinella dumontiae
2338,Audouinella efflorescens
2339,Audouinella emergens
2340,Audouinella endozoica
2341,Audouinella gynandra
2342,Audouinella leptonema
2343,Audouinella macula
2344,Audouinella membranacea
2345,Audouinella microscopica
2346,Audouinella moniliformis
2347,Audouinella parvula
2348,Audouinella pectinata
2349,Audouinella polyblasta
2350,Audouinella reducta
2351,Audouinella rhipidandra
2352,Audouinella rosulata
2353,Audouinella secundata
2354,Audouinella spetsbergensis
2355,Audouinella stricta
2356,Audouinella thuretii
2357,Audouinella virgatula
2358,Audouinella sp.
2359,Bangia atropurpurea
2360,Bangia fuscopurpurea
2361,Beggiatoa alba
2362,Beggiatoa leptomitiformis
2363,Beggiatoa mirabilis
2364,Binuclearia submarina
2365,Blastophysa arrhiza
2366,Blastophysa polymorpha
2367,Blastophysa rhizopus
2368,Blennothrix lyngbyacea
2369,Blidingia marginata
2370,Blidingia minima
2371,Bolbocoleon piliferum
2372,Bonnemaisonia asparagoides
2373,Bonnemaisonia hamifera
2374,Botrytella micromora
2375,Brachytrichia quoyi
2376,Brongniartella byssoides
2377,Bryopsis hypnoides
2378,Bryopsis plumosa
2379,Callithamnion bipinnatum
2380,Callithamnion brodiaei
2381,Callithamnion byssoides
2382,Callithamnion corymbosum
2383,Callophyllis cristata
2384,Callithamnion fruticulosum
2385,Callithamnion furcellariae
2386,Callithamnion granulatum
2387,Callithamnion hookeri
2388,Callithamnion membranaceum
2389,Callithamnion roseum
2390,Callithamnion tetragonum
2391,Calothrix confervicola
2392,Calothrix contarenii
2393,Calothrix parasitica
2394,Calothrix pulvinata
2395,Calothrix scopulorum
2396,Calothrix aeruginea
2397,Calothrix sp.
2398,Capsosiphon fulvescens
2399,Castagnea virescens
2400,Ceramium abyssale
2401,Ceramium arborescens
2402,Ceramium areschougii
2403,Ceramium atlanticum
2404,Ceramium boergesenii
2405,Ceramium cimbricum
2406,Ceramium danicum
2407,Ceramium deslongchampsii
2408,Ceramium diaphanum
2409,Ceramium fruticulosum
2410,Ceramium furcatum
2411,Ceramium gobii
2412,Ceratocolax hartzii
2413,Ceramium nodulosum
2414,Ceramium rescissum
2415,Ceramium robustum
2416,Ceramium rosenvingii
2417,Ceramium rubrum
2418,Ceramium scandinavicum
2419,Ceramium septentrionale
2420,Ceramium siliquosum
2421,Ceramium strictum
2422,Ceramium tenuicorne
2423,Ceramium tenuissimum
2424,Ceramium vendlicum
2425,Ceramium strictum
2426,Chantransia efflorescens
2427,Chantransia hallandica
2428,Chantransia microscopica
2429,Chantransia thuretii
2430,Chantransia thuretii
2431,Chaetomorpha capillaris
2432,Chaetomorpha linum
2433,Chaetomorpha mediterranea
2434,Chaetomorpha melagonium
2435,Chaetopteris plumosa
2436,Chaetomorpha sutoria
2437,Chamaesiphon sp.
2438,Chantransia attenuata
2439,Chantransia baltica
2440,Chantransia collopoda
2441,Chantransia cytophaga
2442,Chantransia daviesii
2443,Chantransia dumontiae
2444,Chantransia efflorescens
2445,Chantransia emergens
2446,Chantransia gynandra
2447,Chantransia hallandica
2448,Chantransia humilis
2449,Chantransia immersa
2450,Chantransia leptonema
2451,Chantransia macula
2452,Chantransia moniliformis
2453,Chantransia nemalionis
2454,Chantransia parvula
2455,Chantransia pectinata
2456,Chantransia polyblasta
2457,Chantransia reducta
2458,Chantransia rhipidandra
2459,Chantransia stricta
2460,Chantransia thuretii
2461,Chantransia virgatula
2462,Chara aspera
2463,Chara baltica
2464,Chara canescens
2465,Chara horrida
2466,Chilionema foecundum
2467,Chilionema ocellatum
2468,Chlorocystis cohnii
2469,Chlorophilum ephemerum
2470,Chondrus crispus
2471,Chondria dasyphylla
2472,Chorda filum
2473,Chordaria flagelliformis
2474,Choreocolax polysiphoniae
2475,Choreonema thuretii
2476,Chorda tomentosa
2477,Chromastrum balticum
2478,Chromastrum collopodum
2479,Chromastrum cytophagum
2481,Chromastrum dumontiae
2482,Chromastrum hallandicum
2483,Chromastrum humile
2484,Chromastrum immersum
2486,Chromastrum macula
2487,Chromastrum microscopicum
2488,Chromastrum moniliforme
2489,Chroodactylon ornatum
2490,Chromastrum parvulum
2491,Chromastrum polyblastum
2492,Chromastrum rhipidandrum
2494,Chromastrum virgatulum
2495,Chylocladia kaliformis
2496,Chylocladia verticillata
2497,Cladophora albida
2498,Cladosiphon contortus
2499,Cladophora dalmatica
2500,Cladophora fracta
2501,Cladophora glaucescens
2502,Cladophora glomerata
2503,Cladophora hamosa
2504,Cladophora hutchinsiae
2505,Cladophora laetevirens
2506,Cladophora oblitterata
2507,Cladophora pygmaea
2508,Cladophora rupestris
2509,Cladophora sericea
2510,Cladostephus spongiosus
2511,Cladophora vagabunda
2512,Cladosiphon zosterae
2513,Coccomyxa ophiurae
2514,Coccomyxa parasitica
2515,Codium fragile
2516,Codiolum gregarium
2517,Spongomorpha aeruginosa
2518,Coelocladia arctica
2521,Colaconema attenuatum
2522,Colaconema daviesii
2523,Colaconema emergens
2524,Colaconema gynandrum
2525,Colaconema nemalionis
2526,Colaconema strictum
2527,Colpomenia peregrina
2528,Compsothamnion gracillimum
2529,Compsonema saxicola
2530,Conchocelis rosea
2531,Conchocelis phase
2532,Corallina officinalis
2533,Corallina rubens
2534,Cruoriella codana
2535,Cruoriopsis danica
2536,Cruoriella dubyi
2537,Cruoriopsis gracilis
2538,Cruoria pellita
2539,Cruoria rosea
2540,Cruoriopsis sp.
2541,Cutleria multifida
2542,Cutleria multifida Aglaozonia phase
2543,Cyanocystis hemisphaerica
2544,Cyanocystis olivacea
2545,Cyanocystis sphaerica
2546,Cyanocystis violacea
2547,Cylindrospermum sp.
2548,Cystoseira baccata
2549,Cystoclonium purpureum
2550,Dactylococcopsis rhaphidioides
2551,Dasya baillouviana
2552,Dasya coccinea
2553,Delamarea attenuata
2555,Delesseria ruscifolia
2556,Delesseria sanguinea
2557,Delesseria sinuosa
2558,Derbesia marina
2559,Dermatolithon corallinae
2560,Dermatolithon litorale
2561,Dermocarpa olivacea
2562,Dermatolithon pustulatum
2563,Dermocarpa pyriformis
2564,Dermocarpa schousboei
2565,Dermocarpa sphaerica
2566,Dermocarpa violacea
2567,Desmarestia aculeata
2568,Desmotrichum undulatum
2569,Desmarestia viridis
2570,Dichosporangium chordariae
2571,Dictyosiphon chordaria
2572,Dictyota dichotoma
2573,Dictyosiphon foeniculaceus
2574,Dilsea carnosa
2575,Dilsea edulis
2576,Disphacella reticulata
2577,Dudresnaya verticillata
2578,Dumontia contorta erect
2579,Dumontia incrassata
2580,Ectocarpus confervoides
2581,Ectocarpus confervoides
2582,Ectocarpus confervoides
2583,Ectocarpus confervoides
2584,Ectocarpus dasycarpus
2585,Ectocarpus draparnaldioides
2586,Ectocarpus fasciculatus
2587,Ectocarpus granulosus
2588,Ectochaete leptochaete
2589,Ectocarpus ovatus
2590,Ectocarpus penicillatus
2591,Ectocarpus sandrianus
2592,Ectocarpus siliculosus
2593,Ectocarpus tomentosus
2594,Ectochaete wittrockii
2595,Ectocarpus tomentosoiides
2596,Elachista fucicola
2597,Elachista stellaris
2598,Endodictyon infestans
2599,Endoderma leptochaete
2600,Enteromorpha ahlneriana
2601,Enteromorpha clathrata
2602,Enteromorpha compressa
2603,Enteromorpha flexuosa
2604,Enteromorpha intestinalis
2605,Enteromorpha linza
2606,Enteromorpha minima
2607,Enteromorpha prolifera
2608,Enteromorpha torta
2609,Entonema aequale
2610,Entonema effusum
2611,Entonema oligosporum
2612,Entocladia perforans
2613,Entocladia tenuis
2614,Entocladia viridis
2615,Entocladia wittrockii
2616,Epicladia flustrae
2617,Epicladia perforans
2618,Epicladia phillipsii
2619,Epilithon membranaceum
2620,Erythrotrichia carnea
2621,Erythrotrichia ciliaris
2622,Erythrocladia irregularis
2623,Erythrotrichia reflexa
2624,Erythrocladia subintegra
2625,Erythrodermis traillii
2626,Erythrotrichopeltis ciliaris
2627,Eudesme virescens
2628,Eugomontia sacculata
2629,Euthora cristata
2630,Fastigiaria furcellata
2631,Feldmannia irregularis
2632,Feldmannia kjellmanii
2633,Fucus distichus
2634,Fucus evanescens
2635,Fucus serratus
2636,Fucus spiralis
2637,Fucus vesiculosus
2638,Furcellaria fastigiata
2639,Furcellaria lumbricalis
2640,Gayralia oxysperma
2641,Giffordia conifera
2642,Giffordia granulosa
2643,Giffordia hincksiae
2644,Giffordia intermedia
2645,Giffordia ovata
2646,Giffordia sandriana
2647,Gigartina mamillosa
2648,Gigartina stellata
2649,Giraudia sphacelarioides
2650,Gloeocapsa crepidinum
2651,Gloeocapsopsis crepidinum
2652,Gloiosiphonia capillaris
2653,Gomontia polyrhiza
2655,Gomphosphaeria naegeliana
2657,Goniotrichum alsidii
2658,Goniotrichum elegans
2659,Gononema aecidioides
2660,Gracilaria confervoides
2661,Gracilaria verrucosa
2662,Grania efflorescens
2663,Griffithsia devoniensis
2664,Gymnogongrus sp. (crust)
2665,Haemescharia hennedyi
2666,Halarachnion ligulatum
2667,Halarachnion ligulatum tetrasporophyte
2668,Halidrys siliquosa
2669,Haloglossum compressum
2670,Halothrix lumbricalis
2671,Halopteris scoparia
2672,Halonema subsimplex
2673,Halosiphon tomentosus
2674,Halorhiza vaga
2675,Halymenia ligulata
2676,Haplospora globosa
2677,Harveyella mirabilis
2678,Hecatonema foecundum
2679,Hecatonema globosum
2680,Hecatonema maculans
2681,Hecatonema terminalis
2682,Hecatonema sp.
2683,Helminthocladia calvadosii
2684,Helminthora divaricata
2685,Helminthora stackhousei
2686,Herponema desmarestiae
2687,Heterosiphonia plumosa
2688,Hildenbrandia crouanii
2689,Hildenbrandia prototypus
2690,Hildenbrandia rosea
2691,Hildenbrandia rubra
2692,Himanthalia elongata
2693,Hincksia granulosa
2694,Hincksia hincksiae
2695,Hincksia intermedia
2696,Hincksia ovata
2697,Hincksia sandriana
2698,Hydrocoleum glutinosum
2699,Hydrocoleum lyngbyaceum
2700,Hydrolapathum sanguineum
2701,Hyella balani
2702,Hyella caespitosa
2703,Isactis plana
2704,Isthmoplea sphaerophora
2705,Jania rubens
2706,Kjellmania subcontinua
2707,Komvophoron crassum
2708,Kylinia baltica
2709,Kylinia cytophaga
2710,Kylinia dumontiae
2711,Kylinia gynandra
2712,Kylinia humilis
2713,Kylinia immersa
2714,Kylinia moniliformis
2715,Kylinia parvula
2716,Kylinia polyblasta
2717,Kylinia rhipidandra
2718,Kylinia rosulata
2719,Kylinia virgatula
2720,Laminaria cloustoni
2721,Laminaria digitata
2722,Laminaria hyperborea
2723,Laminaria longicruris
2724,Laminaria saccharina
2725,Laminariocolax tomentosoides
2726,Lamprothamnium papulosum
2727,Laurencia pinnatifida
2728,Laurencia truncata
2729,Leathesia difformis
2730,Leibleinia gracilis
2731,Leptolyngbya battersii
2732,Leptonematella fasciculata
2733,Leptolyngbya golenkiniana
2734,Leptophytum laeve
2735,Leptonema lucifugum
2736,Leptolyngbya norvegica
2737,Leptolyngbya terebrans
2738,Leptolyngbya valderiana
2739,Leptonema fasciculatum
2740,Leuconema clavatulum
2741,Lithophyllum macrocarpum
2742,Lithophyllum macrocarpum
2743,Lithothamnion calcareum
2744,Lithothamnion colliculosum
2745,Lithophyllum corallinae
2746,Lithophyllum crouanii
2747,Lithoderma fatiscens
2748,Lithothamnion glaciale
2749,Lithothamnion granii
2750,Lithothamnion laevigatum
2751,Lithothamnion lenormandii
2752,Lithophyllum macrocarpum
2753,Lithothamnion polymorphum
2754,Lithophyllum pustulatum
2755,Lithothamnion sonderi
2758,Litosiphon filiformis
2759,Litosiphon laminariae
2760,Litosiphon mortensenii
2761,Litosiphon pusillus
2762,Litosiphon setiformis
2763,Litosiphon subcontinuus
2764,Lomentaria clavellosa
2765,Lomentaria orcadensis
2766,Lomentaria rosea
2768,Lyngbya confervoides
2770,Lyngbya gracilis
2771,Lyngbya infixa
2772,Lyngbya lutea
2773,Lyngbya majuscula
2774,Lyngbya martensiana
2775,Mastocarpus stellatus
2776,Mastigocoleus testarum
2777,Meiodiscus spetsbergensis
2778,Melobesia lejolisii
2779,Melobesia membranacea
2780,Melobesia minutula
2781,Melobesia subplana
2782,Melobesia trichostoma
2783,Membranoptera alata
2786,Meringosphaera mediterranea
2788,Meringosphaera radians
2789,Meringosphaera serrata
2791,Mesogloia lanosa
2792,Mesogloia vermiculata
2793,Microcoleus acutirostris
2794,Microcoleus chthonoplastes
2795,Microspongium gelatinosum
2796,Microspongium globosum
2797,Microchaete grisea
2799,Microcrocis irregularis
2801,Microcoleus lyngbyaceus
2802,Microscilla marina
2803,Microcoryne ocellata
2804,Microchaete purpurea
2806,Microcrocis sabulicola
2807,Microcoleus tenerrimus
2808,Microcoleus vaginatus
2809,Mikrosyphar polysiphoniae
2810,Mikrosyphar porphyrae
2811,Monostroma balticum
2812,Monostroma grevillei
2813,Monostroma oxyspermum
2814,Myrionema aecidioides
2815,Myriactula chordae
2816,Myriotrichia clavaeformis
2817,Myriotrichia filiformis
2818,Myrionema foecundum
2819,Myriactula fucorum
2820,Myriactula haydenii
2821,Myriocladia lovenii
2822,Myrionema magnusii
2823,Myrionema orbiculare
2824,Myriotrichia repens
2825,Myrionema strangulans
2826,Nemalion helminthoides
2827,Nemalion multifidum
2828,Nodularia harveyana
2830,Nostoc commune
2831,Nostoc sphaericum
2832,Ochlochaete dendroides
2833,Ochlochaete ferox
2834,Ochlochaete hystrix
2835,Ochlochaete phaeophila
2836,Odonthalia dentata
2837,Oocystis submarina
2839,Oscillatoria brevis
2840,Oscillatoria curviceps
2841,Oscillatoria limosa
2842,Oscillatoria nigroviridis
2843,Oscillatoria tenuis
2844,Osmundea pinnatifida
2845,Osmundea truncata
2846,Ostreobium quekettii
2847,Palmaria palmata
2848,Percursaria percursa
2849,Petalonia fascia
2850,Petalonia zosterifolia
2851,Petrocelis cruenta
2852,Petrocelis hennedyi
2853,Petroderma maculiforme
2854,Peyssonnelia codana
2855,Peyssonnelia dubyi
2856,Phyllophora brodiaei
2857,Phyllophora epiphylla
2858,Phaeostroma aequale
2859,Phaeophila dendroides
2860,Phaeophila engleri
2861,Phaeophila floridearum
2862,Phaeophila leptochaete
2863,Phaeostroma pustulosum
2864,Phaeophila tenuis
2865,Phaeophila wittrockii
2866,Phormidium amphibium
2867,Phormidium autumnale
2868,Phormidium breve
2869,Phormidium corium
2870,Phormidium ectocarpi
2871,Phormidium fragile
2872,Phormidium frigidum
2873,Phormidium laminosum
2874,Phormidium persicinum
2875,Phormidium valderianum
2876,Phycodrys rubens
2877,Phyllophora brodiaei
2878,Phyllophora crispa
2879,Phyllophora epiphylla
2880,Phyllophora membranifolia
2881,Phyllophora pseudoceranoides
2882,Phyllophora rubens
2883,Phyllophora traillii
2884,Phyllophora truncata
2885,Phymatolithon calcareum
2886,Phymatolithon laevigatum
2887,Phymatolithon lenormandii
2888,Phymatolithon polymorphum
2889,Phymatolithon purpureum
2890,Pylaiella littoralis
2891,Pilinia rimosa
2892,Plagiospora gracilis
2895,Platoma bairdii
2896,Plectonema battersii
2897,Plectonema golenkinianum
2898,Plectonema norvegicum
2899,Plectonema nostocorum
2900,Plectonema terebrans
2901,Pleurocapsa amethystea
2902,Plocamium cartilagineum
2903,Plumaria elegans
2904,Plumaria plumosa
2905,Pneophyllum caulerpae
2906,Pneophyllum confervicola
2907,Pneophyllum fragile
2908,Pneophyllum lejolisii
2909,Pneophyllum limitatum
2910,Pneophyllum microsporum
2911,Pneophyllum rosanoffii
2912,Pneophyllum zonale
2913,Pogotrichum filiforme
2914,Polysiphonia atrorubescens
2915,Polysiphonia brodiaei
2916,Polysiphonia elongata
2917,Polysiphonia fastigiata
2918,Polysiphonia fibrillosa
2919,Polysiphonia fucoides
2920,Polysiphonia harveyi
2921,Polysiphonia lanosa
2922,Polysiphonia nigrescens
2923,Polysiphonia nigra
2924,Polysiphonia orthocarpa
2925,Polytretus reinboldii
2926,Polyides rotundus
2927,Polysiphonia stricta
2928,Polysiphonia urceolata
2929,Polysiphonia violacea
2930,Polysiphonia violacea
2931,Pontothrix longissima
2932,Porphyridium aerugineum
2933,Porphyrostromium ciliare
2934,Porphyropsis coccinea
2935,Porphyra leucosticta
2936,Porphyra linearis
2937,Porphyrosiphon luteus
2938,Porphyrosiphon martensianus
2939,Porphyra miniata
2940,Porphyra purpurea
2941,Porphyridium purpureum
2942,Porphyra umbilicalis
2943,Porphyridium violaceum
2944,Porterinema fluviatile
2945,Prasiola stipitata
2946,Pringsheimiella scutata
2947,Pringsheimia scutata
2948,Protectocarpus speciosus
2949,Protomonostroma undulatum
2950,Pseudanabaena constricta
2951,Pseudanabaena crassa
2952,Pseudendoclonium dynamenae
2953,Pseudolithoderma extensum
2954,Pseudendoclonium fucicola
2955,Pseudendoclonium submarinum
2956,Pseudopringsheimia fucicola
2957,Pterosiphonia parasitica
2958,Pterothamnion plumula
2959,Ptilota gunneri
2960,Ptilota plumosa
2961,Punctaria plantaginea
2962,Punctaria tenuissima
2963,Ralfsia bornetii
2964,Ralfsia clavata
2965,Ralfsia lucida
2966,Ralfsia tenuis
2967,Ralfsia verrucosa
2968,Rhizoclonium implexum
2969,Rhizoclonium riparium
2970,Rhodophyllis bifida
2971,Rhodomela confervoides
2972,Rhodochorton daviesii
2973,Rhodophyllis divaricata
2974,Rhodochorton efflorescens
2975,Rhodophysema elegans
2976,Rhodophysema georgii
2977,Rhodochorton gynandrum
2978,Rhodochorton hallandicum
2979,Rhodochorton humile
2980,Rhodochorton membranaceum
2981,Rhodochorton moniliforme
2982,Rhodymenia palmata
2983,Rhodochorton parvulum
2984,Rhodochorton pectinatum
2985,Rhodochorton penicilliforme
2986,Rhodochorton purpureum
2987,Rhodochorton rhipidandrum
2988,Rhodochorton rothii
2989,Rhodochorton spetsbergense
2990,Rhodomela subfusca
2991,Rhodochorton thuretii
2992,Rhodochorton virgatulum
2993,Rhododermis elegans
2994,Rhododermis georgii
2995,Rhodochorton macula
2996,Rivularia atra
2997,Rivularia biassolettiana
2998,Rivularia bullata
2999,Rivularia nitida
3000,Rosenvingiella constricta
3001,Rosenvingiella polyrhiza
3002,Saccorhiza bulbosa
3003,Saccorhiza polyschides
3004,Sahlingia subintegra
3005,Sarcophyllum edulis
3006,Sarcinastrum urosporae
3007,Sargassum muticum
3008,Scagelia corallina
3009,Scagelia pylaisaei
3010,Scenedesmus rostrato-spinosus
3011,Schizothrix cresswellii
3012,Schizothrix symplocoides
3013,Schizothrix vaginata
3014,Schmitzia neapolitana
3015,Scinaia forcellata
3016,Scinaia furcellata
3017,Scinaia pseudocrispa
3018,Scinaia trigona
3019,Scytosiphon lomentaria
3020,Scytosiphon simplicissimus
3021,Scytosiphon lomentaria
3022,Scytosiphon simplicissimus
3023,Seirospora griffithsiana
3024,Seirospora interrupta
3025,Seirospora seirosperma
3026,Sorapion kjellmanii
3027,Sorocarpus micromorus
3028,Sorocarpus uvaeformis
3029,Spermatochnus paradoxus
3030,Spermothamnion repens
3031,Sphacelaria arctica
3032,Sphacelaria bipinnata
3033,Sphacelaria britannica
3034,Sphacelaria caespitula
3035,Sphacelaria cirrosa
3036,Sphaerotrichia divaricata
3037,Sphacelaria furcigera
3038,Sphacelaria nana
3039,Sphacelaria olivacea
3040,Sphacelaria plumigera
3041,Sphacelaria plumula
3042,Sphacelaria plumosa
3043,Sphacelaria racemosa
3044,Sphacelaria radicans
3045,Sphacelaria reticulata
3046,Sphacelaria rigidula
3047,Sphacelaria saxatilis
3048,Sphacelaria solitaria
3049,Sphacelaria tribuloides
3050,Spirulina labyrinthiformis
3053,Spongomorpha aeruginosa
3054,Spongomorpha arcta
3055,Spongomorpha centralis
3056,Spongomorpha sonderi
3057,Spongonema tomentosum
3058,Sporochnus pedunculatus
3059,Stictyosiphon soriferus
3060,Stictyosiphon tortilis
3061,Stilopsis lejolisii
3062,Stilophora rhizodes
3063,Stilophora tuberculosa
3064,Stragularia clavata
3065,Streblonema aequale
3066,Streblonema chordariae
3067,Streblonema effusum
3068,Streblonema fasciculatum
3069,Streblonema oligosporum
3070,Streblonema sphaericum
3071,Streblonema tenuissimum
3072,Streblonema volubile
3073,Striaria attenuata
3074,Stromatella monostromatica
3075,Stylonema alsidii
3076,Stylonema cornu-cervi
3077,Stypocaulon scoparium
3078,Symploca atlantica
3079,Symploca funicularis
3080,Symploca hydnoides
3081,Symphyocarpus strangulans
3082,Syncoryne reinkei
3083,Tellamia contorta
3084,Tellamia intricata
3085,Thiothrix sp.
3089,Tilopteris mertensii
3090,Titanoderma corallinae
3091,Titanoderma pustulatum
3092,Tolypella nidifica
3093,Trachynema mortensenii
3094,Trichormus variabilis
3095,Ulothrix consociata
3096,Ulothrix flacca
3097,Ulothrix implexa
3098,Ulothrix islandica
3099,Ulothrix pseudoflacca
3100,Ulothrix speciosa
3101,Ulothrix subflaccida
3102,Ulva curvata
3103,Ulvaria fusca
3104,Ulva lactuca
3105,Ulvella fucicola
3106,Ulvella setchellii
3107,Ulvopsis grevillei
3108,Uronema curvatum
3109,Urospora neglecta
3110,Urospora penicilliformis
3111,Urospora wormskioldii
3112,Urospora penicilliformis
3113,Urospora wormskioldii
3114,Vaucheria arcassonensis
3115,Vaucheria compacta
3116,Vaucheria coronata
3117,Vaucheria dichotoma
3118,Vaucheria erythrospora
3119,Vaucheria intermedia
3120,Vaucheria litorea
3121,Vaucheria medusa
3122,Vaucheria minuta
3123,Vaucheria sescuplicaria
3124,Vaucheria subsimplex
3125,Vaucheria synandra
3126,Vaucheria thuretii
3127,Vaucheria velutina
3128,Vertebrata lanosa
3129,Waerniella lucifuga
3130,Xenococcus kerneri
3131,Xenococcus pyriformis
3132,Xenococcus schousboei
3133,Xenococcus sp.
3134,Gammarus ?
3135,Phyllodoce mucosa
3136,Mysis mixta
3137,Cardium fasciatum
3138,Angulus tenuis
3139,Gibbula tumida
3140,Acanthodoris pilosa
3141,Actaeon tornatilis
3142,Actiniaria indet.
3143,Amauropsis islandica
3144,Cardium glaucum
3145,Cingula striata
3146,Echinozone coronata
3147,Echinocythereis echinata
3148,Echinus sp.
3149,Exogone gemmifera
3150,Flabelligera sp.
3151,Flabelliphilus sp.
3152,Gammarus zaddachi
3153,Gari vespertina
3154,Golfingiidae
3155,Halcampa sp.
3156,Hydroida
3157,Jaera ischiosetosa
3158,Jaera syei
3159,Laomedea loveni
3160,Laomedea sp.
3161,Laonome sp.
3162,Leptosynapta sp.
3163,Lineus ruber
3164,Lumbrineris scopa aequilobata
3165,Lumbrineris tetraura
3166,Mesidotea entomon
3167,Micrura baltica
3168,Modiolaria discors
3169,Modiolaria nigra
3170,Molgula sp.
3172,Notomastus sp.
3173,Nuculoma sp.
3174,Nymphon gracile
3175,Nymphon grossipes
3176,Odostomia sp.
3177,Ophiothrix fragilis
3178,Ophryotrocha puerilis
3179,Parachironomus sp.
3180,Parergodrilidae
3181,Perigonimus repens
3182,Perigonimus sp.
3183,Phoxocephalidae
3184,Phyllodoce groenlandica
3185,Phyllodoce maculata
3186,Phyllodicolidae
3187,Phyllognathopus sp.
3188,Polydora antennata
3189,Portunion sp.
3190,Priapuloidea
3191,Prostoma obscurum
3192,Pseudochironomus prasinatus
3193,Rhodinicola gibbosa
3194,Saxicava arctica
3195,Semelidae
3196,Sertularella cupressina
3197,Sipunculidae
3198,Sipunculus sp.
3199,Sphaeroma hookeri
3200,Spongilla sp.
3201,Syndosmya alba
3202,Syndosmya nitida
3203,Trichotria sp.
3204,Zippora membranacea
3205,Virgularia sp.
3206,Epicaridea
3207,Upogebia sp.
3208,Magelona mirabilis
3209,Saxicavella sp.
3210,Paramphinome sp.
3211,Lysianassa sp.
3212,Philine pruinosa
3213,Clava multicornis
3214,Coryne sp.
3215,Actinia sp.
3216,Procerodes ulvae
3217,Spirorbis spirorbis
3218,Onoba aculeus
3219,Potamopyrgus jenkinsi
3220,Radix peregra
3221,Lymnaea peregra
3222,Limapontia sp.
3223,Cerastoderma hauniense
3224,Cardium hauniense
3225,Idotea chelipes
3226,Rivulogammarus duebeni
3227,Gammarus duebeni
3228,Calliopius rathkei
3229,Insecta
3230,Haemonia mutica
3231,Acentropus niveus
3232,Oecetis ochracea
3233,Ephydra riparia
3234,Priapulidae
3235,Piscicola geometra
3236,Copepoda
3237,Byblis abyssi
3238,Nuculana sp.
3239,Leanira hystricis
3240,Pseudopolydoraa sp.
3241,Scionella lornensis
3242,Myxine glutinosa
3243,Ampeliscidae
3244,Phyllodoce rosea
3245,Petaloproctus tenuis var. borealis
3246,Phyllodoce sp.
3247,Lumbrineris scopa
3248,Melanella monterosatoi
3249,Lumbrineris magnidentata
3250,Clathrus turtonis
3251,Sacoglossa
3252,Byblis sp.
3253,Corophiidae
3254,Typosyllis cornuta
3255,Euclymene droebachiensis
3256,Ophiocten sericeum
3257,Eunoe nodosa
